[INFO: train.py:  187]: Namespace(batch_size=None, config='configs/resnet.txt', epoch=65, learning_rate=None, model_name='resnet', pretrain=None, save_dir='checkpoints_models', use_gpu=True)
[INFO: config.py:   55]: ---------------- Train configs :  Arguments ----------------
[INFO: config.py:   57]: MODEL:
[INFO: config.py:   59]:     name:resnet
[INFO: config.py:   59]:     format:pkl
[INFO: config.py:   59]:     num_classes:101
[INFO: config.py:   59]:     seg_num:1
[INFO: config.py:   59]:     seglen:16
[INFO: config.py:   59]:     image_mean:[0.485, 0.456, 0.406]
[INFO: config.py:   59]:     image_std:[0.229, 0.224, 0.225]
[INFO: config.py:   59]:     num_layers:50
[INFO: config.py:   57]: TRAIN:
[INFO: config.py:   59]:     epoch:65
[INFO: config.py:   59]:     short_size:240
[INFO: config.py:   59]:     target_size:112
[INFO: config.py:   59]:     num_reader_threads:1
[INFO: config.py:   59]:     buf_size:1024
[INFO: config.py:   59]:     batch_size:128
[INFO: config.py:   59]:     use_gpu:True
[INFO: config.py:   59]:     num_gpus:1
[INFO: config.py:   59]:     filelist:./lyj/train.list
[INFO: config.py:   59]:     learning_rate:0.01
[INFO: config.py:   59]:     learning_rate_decay:0.1
[INFO: config.py:   59]:     l2_weight_decay:0.0001
[INFO: config.py:   59]:     momentum:0.9
[INFO: config.py:   59]:     total_videos:80
[INFO: config.py:   57]: VALID:
[INFO: config.py:   59]:     seg_num:7
[INFO: config.py:   59]:     short_size:240
[INFO: config.py:   59]:     target_size:112
[INFO: config.py:   59]:     num_reader_threads:1
[INFO: config.py:   59]:     buf_size:1024
[INFO: config.py:   59]:     batch_size:10
[INFO: config.py:   59]:     filelist:./lyj/test.list
[INFO: config.py:   60]: -------------------------------------------------

[INFO: train.py:  174]: Loss at epoch 0 step 0: [4.835358], acc: [0.0078125]
[INFO: train.py:  174]: Loss at epoch 35 step 13: [2.9463453], acc: [0.3359375]
[INFO: train.py:  174]: Loss at epoch 35 step 14: [3.327145], acc: [0.1796875]
[INFO: train.py:  174]: Loss at epoch 35 step 15: [2.9272828], acc: [0.2578125]
[INFO: train.py:  174]: Loss at epoch 35 step 16: [2.8913403], acc: [0.296875]
[INFO: train.py:  174]: Loss at epoch 35 step 17: [2.8695145], acc: [0.28125]
[INFO: train.py:  174]: Loss at epoch 35 step 18: [2.8144841], acc: [0.3125]
[INFO: train.py:  174]: Loss at epoch 35 step 19: [2.9038682], acc: [0.3125]
[INFO: train.py:  174]: Loss at epoch 35 step 20: [2.671761], acc: [0.296875]
[INFO: train.py:  174]: Loss at epoch 35 step 21: [2.9506025], acc: [0.2578125]
[INFO: train.py:  174]: Loss at epoch 35 step 22: [2.7985282], acc: [0.3203125]
[INFO: train.py:  174]: Loss at epoch 35 step 23: [3.06683], acc: [0.1953125]
[INFO: train.py:  174]: Loss at epoch 35 step 24: [2.8953342], acc: [0.265625]
[INFO: train.py:  174]: Loss at epoch 35 step 25: [2.7384725], acc: [0.3359375]
[INFO: train.py:  174]: Loss at epoch 35 step 26: [3.0110178], acc: [0.2578125]
[INFO: train.py:  174]: Loss at epoch 35 step 27: [2.8178554], acc: [0.28125]
[INFO: train.py:  174]: Loss at epoch 35 step 28: [2.9884326], acc: [0.296875]
[INFO: train.py:  174]: Loss at epoch 35 step 29: [2.765006], acc: [0.3203125]
[INFO: train.py:  174]: Loss at epoch 35 step 30: [2.8340178], acc: [0.2578125]
[INFO: train.py:  174]: Loss at epoch 35 step 31: [2.8556786], acc: [0.3046875]
[INFO: train.py:  174]: Loss at epoch 35 step 32: [2.8362408], acc: [0.2421875]
[INFO: train.py:  174]: Loss at epoch 35 step 33: [2.7620022], acc: [0.34375]
[INFO: train.py:  174]: Loss at epoch 35 step 34: [2.8261223], acc: [0.2890625]
[INFO: train.py:  174]: Loss at epoch 35 step 35: [3.1303375], acc: [0.265625]
[INFO: train.py:  174]: Loss at epoch 35 step 36: [2.7133532], acc: [0.2890625]
[INFO: train.py:  174]: Loss at epoch 35 step 37: [2.7940016], acc: [0.296875]
[INFO: train.py:  174]: Loss at epoch 35 step 38: [2.6114187], acc: [0.3203125]
[INFO: train.py:  174]: Loss at epoch 35 step 39: [2.9369721], acc: [0.2734375]
[INFO: train.py:  174]: Loss at epoch 35 step 40: [3.0047183], acc: [0.2265625]
[INFO: train.py:  174]: Loss at epoch 35 step 41: [2.5939822], acc: [0.3046875]
[INFO: train.py:  174]: Loss at epoch 35 step 42: [2.8567967], acc: [0.28125]
[INFO: train.py:  174]: Loss at epoch 35 step 43: [2.842691], acc: [0.265625]
[INFO: train.py:  174]: Loss at epoch 35 step 44: [2.770925], acc: [0.3046875]
[INFO: train.py:  174]: Loss at epoch 35 step 45: [2.770761], acc: [0.3359375]
[INFO: train.py:  174]: Loss at epoch 35 step 46: [2.7341976], acc: [0.28125]
[INFO: train.py:  174]: Loss at epoch 35 step 47: [2.8532612], acc: [0.265625]
[INFO: train.py:  174]: Loss at epoch 35 step 48: [2.6455755], acc: [0.3671875]
[INFO: train.py:  174]: Loss at epoch 35 step 49: [2.8125455], acc: [0.328125]
[INFO: train.py:  174]: Loss at epoch 35 step 50: [2.842843], acc: [0.3046875]
[INFO: train.py:  174]: Loss at epoch 35 step 51: [3.0531232], acc: [0.21875]
[INFO: train.py:  174]: Loss at epoch 35 step 52: [2.9615927], acc: [0.28125]
[INFO: train.py:  174]: Loss at epoch 35 step 53: [2.7309303], acc: [0.328125]
[INFO: train.py:  174]: Loss at epoch 35 step 54: [2.8664775], acc: [0.2265625]
[INFO: train.py:  174]: Loss at epoch 35 step 55: [3.2313652], acc: [0.203125]
[INFO: train.py:  174]: Loss at epoch 35 step 56: [2.9568934], acc: [0.25]
[INFO: train.py:  174]: Loss at epoch 35 step 57: [2.823104], acc: [0.296875]
[INFO: train.py:  174]: Loss at epoch 35 step 58: [2.832986], acc: [0.28125]
[INFO: train.py:  174]: Loss at epoch 35 step 59: [3.0290835], acc: [0.25]
[INFO: train.py:  174]: Loss at epoch 35 step 60: [3.2853255], acc: [0.2109375]
[INFO: train.py:  174]: Loss at epoch 35 step 61: [2.8585217], acc: [0.2890625]
[INFO: train.py:  174]: Loss at epoch 35 step 62: [2.8972], acc: [0.2890625]
[INFO: train.py:  174]: Loss at epoch 35 step 63: [2.9397907], acc: [0.25]
[INFO: train.py:  174]: Loss at epoch 35 step 64: [2.833992], acc: [0.28125]
[INFO: train.py:  174]: Loss at epoch 35 step 65: [2.9369385], acc: [0.25]
[INFO: train.py:  174]: Loss at epoch 35 step 66: [2.6019607], acc: [0.3671875]
[INFO: train.py:  174]: Loss at epoch 35 step 67: [2.934146], acc: [0.28125]
[INFO: train.py:  174]: Loss at epoch 35 step 68: [2.8613172], acc: [0.25]
[INFO: train.py:  174]: Loss at epoch 35 step 69: [2.9577541], acc: [0.2578125]
[INFO: train.py:  174]: Loss at epoch 35 step 70: [2.8818257], acc: [0.28125]
[INFO: train.py:  174]: Loss at epoch 35 step 71: [2.8465014], acc: [0.3046875]
[INFO: train.py:  174]: Loss at epoch 35 step 72: [2.952827], acc: [0.265625]
[INFO: train.py:  174]: Loss at epoch 35 step 73: [2.8545165], acc: [0.2890625]
[INFO: train.py:  174]: Loss at epoch 36 step 0: [2.9074278], acc: [0.2421875]
[INFO: train.py:  174]: Loss at epoch 36 step 1: [3.021874], acc: [0.25]
[INFO: train.py:  174]: Loss at epoch 36 step 2: [2.7708406], acc: [0.28125]
[INFO: train.py:  174]: Loss at epoch 36 step 3: [2.6692767], acc: [0.3203125]
[INFO: train.py:  174]: Loss at epoch 36 step 4: [2.6981196], acc: [0.3046875]
[INFO: train.py:  174]: Loss at epoch 36 step 5: [2.6109972], acc: [0.3671875]
[INFO: train.py:  174]: Loss at epoch 36 step 6: [2.849183], acc: [0.2734375]
[INFO: train.py:  174]: Loss at epoch 36 step 7: [2.9381192], acc: [0.2890625]
[INFO: train.py:  174]: Loss at epoch 36 step 8: [2.9148898], acc: [0.234375]
[INFO: train.py:  174]: Loss at epoch 36 step 9: [2.9481783], acc: [0.2578125]
[INFO: train.py:  174]: Loss at epoch 36 step 10: [2.7210548], acc: [0.28125]
[INFO: train.py:  174]: Loss at epoch 36 step 11: [2.7629447], acc: [0.328125]
[INFO: train.py:  174]: Loss at epoch 36 step 12: [2.546764], acc: [0.375]
[INFO: train.py:  174]: Loss at epoch 36 step 13: [2.6394415], acc: [0.328125]
[INFO: train.py:  174]: Loss at epoch 36 step 14: [2.8506222], acc: [0.265625]
[INFO: train.py:  174]: Loss at epoch 36 step 15: [3.0054746], acc: [0.234375]
[INFO: train.py:  174]: Loss at epoch 36 step 16: [2.8999958], acc: [0.25]
[INFO: train.py:  174]: Loss at epoch 36 step 17: [2.602295], acc: [0.2890625]
[INFO: train.py:  174]: Loss at epoch 36 step 18: [2.8578463], acc: [0.265625]
[INFO: train.py:  174]: Loss at epoch 36 step 19: [2.739152], acc: [0.3359375]
[INFO: train.py:  174]: Loss at epoch 36 step 20: [2.643878], acc: [0.3359375]
[INFO: train.py:  174]: Loss at epoch 36 step 21: [2.8828964], acc: [0.2578125]
[INFO: train.py:  174]: Loss at epoch 36 step 22: [2.8227382], acc: [0.296875]
[INFO: train.py:  174]: Loss at epoch 36 step 23: [2.6516845], acc: [0.34375]
[INFO: train.py:  174]: Loss at epoch 36 step 24: [2.8253787], acc: [0.265625]
[INFO: train.py:  174]: Loss at epoch 36 step 25: [2.7837725], acc: [0.265625]
[INFO: train.py:  174]: Loss at epoch 36 step 26: [2.7405326], acc: [0.2890625]
[INFO: train.py:  174]: Loss at epoch 36 step 27: [2.9743311], acc: [0.25]
[INFO: train.py:  174]: Loss at epoch 36 step 28: [2.7535143], acc: [0.2890625]
[INFO: train.py:  174]: Loss at epoch 36 step 29: [2.8675923], acc: [0.2265625]
[INFO: train.py:  174]: Loss at epoch 36 step 30: [2.9197059], acc: [0.2421875]
[INFO: train.py:  174]: Loss at epoch 36 step 31: [2.7474403], acc: [0.2890625]
[INFO: train.py:  174]: Loss at epoch 36 step 32: [3.103906], acc: [0.2265625]
[INFO: train.py:  174]: Loss at epoch 36 step 33: [3.283347], acc: [0.2265625]
[INFO: train.py:  174]: Loss at epoch 36 step 34: [3.0750756], acc: [0.2109375]
[INFO: train.py:  174]: Loss at epoch 36 step 35: [2.5840225], acc: [0.3203125]
[INFO: train.py:  174]: Loss at epoch 36 step 36: [2.8236861], acc: [0.2890625]
[INFO: train.py:  174]: Loss at epoch 36 step 37: [2.625432], acc: [0.3203125]
[INFO: train.py:  174]: Loss at epoch 36 step 38: [3.03695], acc: [0.234375]
[INFO: train.py:  174]: Loss at epoch 36 step 39: [2.9716828], acc: [0.2109375]
[INFO: train.py:  174]: Loss at epoch 36 step 40: [2.7844927], acc: [0.3125]
[INFO: train.py:  174]: Loss at epoch 36 step 41: [2.8573658], acc: [0.3203125]
[INFO: train.py:  174]: Loss at epoch 36 step 42: [2.758554], acc: [0.28125]
[INFO: train.py:  174]: Loss at epoch 36 step 43: [2.8790264], acc: [0.28125]
[INFO: train.py:  174]: Loss at epoch 36 step 44: [2.8056638], acc: [0.296875]
[INFO: train.py:  174]: Loss at epoch 36 step 45: [2.8027117], acc: [0.359375]
[INFO: train.py:  174]: Loss at epoch 36 step 46: [2.8251314], acc: [0.265625]
[INFO: train.py:  174]: Loss at epoch 36 step 47: [2.99999], acc: [0.25]
[INFO: train.py:  174]: Loss at epoch 36 step 48: [2.8493626], acc: [0.296875]
[INFO: train.py:  174]: Loss at epoch 36 step 49: [3.0464058], acc: [0.2578125]
[INFO: train.py:  174]: Loss at epoch 36 step 50: [2.778191], acc: [0.234375]
[INFO: train.py:  174]: Loss at epoch 36 step 51: [2.9087782], acc: [0.2578125]
[INFO: train.py:  174]: Loss at epoch 36 step 52: [2.8016434], acc: [0.25]
[INFO: train.py:  174]: Loss at epoch 36 step 53: [2.870434], acc: [0.2578125]
[INFO: train.py:  174]: Loss at epoch 36 step 54: [2.7483165], acc: [0.2734375]
[INFO: train.py:  174]: Loss at epoch 36 step 55: [2.9365764], acc: [0.2109375]
[INFO: train.py:  174]: Loss at epoch 36 step 56: [2.6621535], acc: [0.34375]
[INFO: train.py:  174]: Loss at epoch 36 step 57: [2.8338695], acc: [0.28125]
[INFO: train.py:  174]: Loss at epoch 36 step 58: [2.7625005], acc: [0.296875]
[INFO: train.py:  174]: Loss at epoch 36 step 59: [2.7484503], acc: [0.265625]
[INFO: train.py:  174]: Loss at epoch 36 step 60: [2.8009024], acc: [0.3203125]
[INFO: train.py:  174]: Loss at epoch 36 step 61: [2.816665], acc: [0.28125]
[INFO: train.py:  174]: Loss at epoch 36 step 62: [2.6830726], acc: [0.359375]
[INFO: train.py:  174]: Loss at epoch 36 step 63: [3.2673898], acc: [0.1875]
[INFO: train.py:  174]: Loss at epoch 36 step 64: [2.9318216], acc: [0.265625]
[INFO: train.py:  174]: Loss at epoch 36 step 65: [2.7634826], acc: [0.25]
[INFO: train.py:  174]: Loss at epoch 36 step 66: [2.6984234], acc: [0.359375]
[INFO: train.py:  174]: Loss at epoch 36 step 67: [2.8000717], acc: [0.28125]
[INFO: train.py:  174]: Loss at epoch 36 step 68: [3.0095263], acc: [0.2265625]
[INFO: train.py:  174]: Loss at epoch 36 step 69: [3.007688], acc: [0.28125]
[INFO: train.py:  174]: Loss at epoch 36 step 70: [2.7189429], acc: [0.2890625]
[INFO: train.py:  174]: Loss at epoch 36 step 71: [2.622004], acc: [0.375]
[INFO: train.py:  174]: Loss at epoch 36 step 72: [2.743414], acc: [0.3046875]
[INFO: train.py:  174]: Loss at epoch 36 step 73: [3.111508], acc: [0.2265625]
[INFO: train.py:  174]: Loss at epoch 37 step 0: [2.4879322], acc: [0.328125]
[INFO: train.py:  174]: Loss at epoch 37 step 1: [2.6983895], acc: [0.2890625]
[INFO: train.py:  174]: Loss at epoch 37 step 2: [2.8426855], acc: [0.265625]
[INFO: train.py:  174]: Loss at epoch 37 step 3: [2.5815096], acc: [0.3359375]
[INFO: train.py:  174]: Loss at epoch 37 step 4: [2.88007], acc: [0.2890625]
[INFO: train.py:  174]: Loss at epoch 37 step 5: [2.8586328], acc: [0.2890625]
[INFO: train.py:  174]: Loss at epoch 37 step 6: [2.8926716], acc: [0.328125]
[INFO: train.py:  174]: Loss at epoch 37 step 7: [2.7324095], acc: [0.3046875]
[INFO: train.py:  174]: Loss at epoch 37 step 8: [2.804879], acc: [0.3046875]
[INFO: train.py:  174]: Loss at epoch 37 step 9: [2.7308025], acc: [0.265625]
[INFO: train.py:  174]: Loss at epoch 37 step 10: [2.633263], acc: [0.2578125]
[INFO: train.py:  174]: Loss at epoch 37 step 11: [2.5555286], acc: [0.3359375]
[INFO: train.py:  174]: Loss at epoch 37 step 12: [2.7146854], acc: [0.3125]
[INFO: train.py:  174]: Loss at epoch 37 step 13: [3.056964], acc: [0.15625]
[INFO: train.py:  174]: Loss at epoch 37 step 14: [2.8229644], acc: [0.3046875]
[INFO: train.py:  174]: Loss at epoch 37 step 15: [2.8388948], acc: [0.296875]
[INFO: train.py:  174]: Loss at epoch 37 step 16: [2.9504304], acc: [0.2421875]
[INFO: train.py:  174]: Loss at epoch 37 step 17: [2.876141], acc: [0.265625]
[INFO: train.py:  174]: Loss at epoch 37 step 18: [2.7458363], acc: [0.2421875]
[INFO: train.py:  174]: Loss at epoch 37 step 19: [2.8837], acc: [0.234375]
[INFO: train.py:  174]: Loss at epoch 37 step 20: [2.8897913], acc: [0.2421875]
[INFO: train.py:  174]: Loss at epoch 37 step 21: [2.697175], acc: [0.2578125]
[INFO: train.py:  174]: Loss at epoch 37 step 22: [2.9340544], acc: [0.2265625]
[INFO: train.py:  174]: Loss at epoch 37 step 23: [2.818484], acc: [0.3203125]
[INFO: train.py:  174]: Loss at epoch 37 step 24: [2.7036688], acc: [0.25]
[INFO: train.py:  174]: Loss at epoch 37 step 25: [3.1329322], acc: [0.2578125]
[INFO: train.py:  174]: Loss at epoch 37 step 26: [2.814146], acc: [0.3125]
[INFO: train.py:  174]: Loss at epoch 37 step 27: [2.8113458], acc: [0.2421875]
[INFO: train.py:  174]: Loss at epoch 37 step 28: [2.8508081], acc: [0.3046875]
[INFO: train.py:  174]: Loss at epoch 37 step 29: [2.6261783], acc: [0.3046875]
[INFO: train.py:  174]: Loss at epoch 37 step 30: [2.8757849], acc: [0.21875]
[INFO: train.py:  174]: Loss at epoch 37 step 31: [2.8523235], acc: [0.3125]
[INFO: train.py:  174]: Loss at epoch 37 step 32: [3.1146307], acc: [0.2578125]
[INFO: train.py:  174]: Loss at epoch 37 step 33: [2.8125975], acc: [0.28125]
[INFO: train.py:  174]: Loss at epoch 37 step 34: [2.790804], acc: [0.328125]
[INFO: train.py:  174]: Loss at epoch 37 step 35: [2.9261394], acc: [0.2890625]
[INFO: train.py:  174]: Loss at epoch 37 step 36: [2.8252685], acc: [0.296875]
[INFO: train.py:  174]: Loss at epoch 37 step 37: [2.857411], acc: [0.265625]
[INFO: train.py:  174]: Loss at epoch 37 step 38: [2.627368], acc: [0.34375]
[INFO: train.py:  174]: Loss at epoch 37 step 39: [2.771221], acc: [0.3203125]
[INFO: train.py:  174]: Loss at epoch 37 step 40: [2.670214], acc: [0.2890625]
[INFO: train.py:  174]: Loss at epoch 37 step 41: [2.8572407], acc: [0.3046875]
[INFO: train.py:  174]: Loss at epoch 37 step 42: [3.0015917], acc: [0.2421875]
[INFO: train.py:  174]: Loss at epoch 37 step 43: [2.8437176], acc: [0.3125]
[INFO: train.py:  174]: Loss at epoch 37 step 44: [2.8014987], acc: [0.2421875]
[INFO: train.py:  174]: Loss at epoch 37 step 45: [2.8618088], acc: [0.28125]
[INFO: train.py:  174]: Loss at epoch 37 step 46: [2.8356943], acc: [0.234375]
[INFO: train.py:  174]: Loss at epoch 37 step 47: [2.9016953], acc: [0.25]
[INFO: train.py:  174]: Loss at epoch 37 step 48: [2.769485], acc: [0.3046875]
[INFO: train.py:  174]: Loss at epoch 37 step 49: [2.6889215], acc: [0.34375]
[INFO: train.py:  174]: Loss at epoch 37 step 50: [2.7370238], acc: [0.2890625]
[INFO: train.py:  174]: Loss at epoch 37 step 51: [2.6895123], acc: [0.3359375]
[INFO: train.py:  174]: Loss at epoch 37 step 52: [3.1351814], acc: [0.1796875]
[INFO: train.py:  174]: Loss at epoch 37 step 53: [2.7765741], acc: [0.28125]
[INFO: train.py:  174]: Loss at epoch 37 step 54: [2.8308015], acc: [0.3046875]
[INFO: train.py:  174]: Loss at epoch 37 step 55: [2.7410026], acc: [0.28125]
[INFO: train.py:  174]: Loss at epoch 37 step 56: [3.07732], acc: [0.25]
[INFO: train.py:  174]: Loss at epoch 37 step 57: [2.908978], acc: [0.28125]
[INFO: train.py:  174]: Loss at epoch 37 step 58: [2.6581683], acc: [0.3359375]
[INFO: train.py:  174]: Loss at epoch 37 step 59: [2.6994562], acc: [0.296875]
[INFO: train.py:  174]: Loss at epoch 37 step 60: [2.8236623], acc: [0.2421875]
[INFO: train.py:  174]: Loss at epoch 37 step 61: [2.8425865], acc: [0.3203125]
[INFO: train.py:  174]: Loss at epoch 37 step 62: [2.760462], acc: [0.3125]
[INFO: train.py:  174]: Loss at epoch 37 step 63: [2.7977543], acc: [0.25]
[INFO: train.py:  174]: Loss at epoch 37 step 64: [2.7788718], acc: [0.28125]
[INFO: train.py:  174]: Loss at epoch 37 step 65: [2.9642215], acc: [0.28125]
[INFO: train.py:  174]: Loss at epoch 37 step 66: [2.7750359], acc: [0.2578125]
[INFO: train.py:  174]: Loss at epoch 37 step 67: [2.8664658], acc: [0.328125]
[INFO: train.py:  174]: Loss at epoch 37 step 68: [2.790136], acc: [0.2265625]
[INFO: train.py:  174]: Loss at epoch 37 step 69: [2.8941064], acc: [0.296875]
[INFO: train.py:  174]: Loss at epoch 37 step 70: [2.8145263], acc: [0.265625]
[INFO: train.py:  174]: Loss at epoch 37 step 71: [2.7343693], acc: [0.265625]
[INFO: train.py:  174]: Loss at epoch 37 step 72: [2.8935292], acc: [0.3125]
[INFO: train.py:  174]: Loss at epoch 37 step 73: [2.642273], acc: [0.328125]
[INFO: train.py:  174]: Loss at epoch 38 step 0: [2.9390206], acc: [0.2265625]
[INFO: train.py:  174]: Loss at epoch 38 step 1: [2.7204585], acc: [0.28125]
[INFO: train.py:  174]: Loss at epoch 38 step 2: [2.522461], acc: [0.390625]
[INFO: train.py:  174]: Loss at epoch 38 step 3: [2.6431487], acc: [0.2890625]
[INFO: train.py:  174]: Loss at epoch 38 step 4: [2.7290957], acc: [0.359375]
[INFO: train.py:  174]: Loss at epoch 38 step 5: [2.7917159], acc: [0.296875]
[INFO: train.py:  174]: Loss at epoch 38 step 6: [2.7713652], acc: [0.296875]
[INFO: train.py:  174]: Loss at epoch 38 step 7: [2.6951547], acc: [0.28125]
[INFO: train.py:  174]: Loss at epoch 38 step 8: [2.5863943], acc: [0.3515625]
[INFO: train.py:  174]: Loss at epoch 38 step 9: [2.855822], acc: [0.28125]
[INFO: train.py:  174]: Loss at epoch 38 step 10: [2.4953668], acc: [0.3359375]
[INFO: train.py:  174]: Loss at epoch 38 step 11: [2.86411], acc: [0.25]
[INFO: train.py:  174]: Loss at epoch 38 step 12: [2.740535], acc: [0.34375]
[INFO: train.py:  174]: Loss at epoch 38 step 13: [2.8674302], acc: [0.2421875]
[INFO: train.py:  174]: Loss at epoch 38 step 14: [2.7251673], acc: [0.3359375]
[INFO: train.py:  174]: Loss at epoch 38 step 15: [2.5958548], acc: [0.328125]
[INFO: train.py:  174]: Loss at epoch 38 step 16: [2.5655332], acc: [0.3515625]
[INFO: train.py:  174]: Loss at epoch 38 step 17: [2.9317727], acc: [0.2578125]
[INFO: train.py:  174]: Loss at epoch 38 step 18: [2.6827724], acc: [0.3046875]
[INFO: train.py:  174]: Loss at epoch 38 step 19: [2.7536664], acc: [0.296875]
[INFO: train.py:  174]: Loss at epoch 38 step 20: [2.618787], acc: [0.3203125]
[INFO: train.py:  174]: Loss at epoch 38 step 21: [2.7449021], acc: [0.28125]
[INFO: train.py:  174]: Loss at epoch 38 step 22: [3.0771542], acc: [0.2734375]
[INFO: train.py:  174]: Loss at epoch 38 step 23: [2.7734222], acc: [0.3125]
[INFO: train.py:  174]: Loss at epoch 38 step 24: [2.795988], acc: [0.28125]
[INFO: train.py:  174]: Loss at epoch 38 step 25: [2.8814642], acc: [0.2890625]
[INFO: train.py:  174]: Loss at epoch 38 step 26: [2.8838658], acc: [0.296875]
[INFO: train.py:  174]: Loss at epoch 38 step 27: [2.896463], acc: [0.234375]
[INFO: train.py:  174]: Loss at epoch 38 step 28: [2.7895107], acc: [0.28125]
[INFO: train.py:  174]: Loss at epoch 38 step 29: [2.650919], acc: [0.3046875]
[INFO: train.py:  174]: Loss at epoch 38 step 30: [2.4248772], acc: [0.390625]
[INFO: train.py:  174]: Loss at epoch 38 step 31: [2.8537035], acc: [0.2578125]
[INFO: train.py:  174]: Loss at epoch 38 step 32: [2.7208307], acc: [0.34375]
[INFO: train.py:  174]: Loss at epoch 38 step 33: [2.905934], acc: [0.203125]
[INFO: train.py:  174]: Loss at epoch 38 step 34: [2.628469], acc: [0.3671875]
[INFO: train.py:  174]: Loss at epoch 38 step 35: [2.7042806], acc: [0.359375]
[INFO: train.py:  174]: Loss at epoch 38 step 36: [2.7195246], acc: [0.359375]
[INFO: train.py:  174]: Loss at epoch 38 step 37: [2.7536373], acc: [0.3046875]
[INFO: train.py:  174]: Loss at epoch 38 step 38: [2.927656], acc: [0.2265625]
[INFO: train.py:  174]: Loss at epoch 38 step 39: [2.663147], acc: [0.359375]
[INFO: train.py:  174]: Loss at epoch 38 step 40: [2.8305142], acc: [0.328125]
[INFO: train.py:  174]: Loss at epoch 38 step 41: [2.8771703], acc: [0.3125]
[INFO: train.py:  174]: Loss at epoch 38 step 42: [2.788083], acc: [0.3125]
[INFO: train.py:  174]: Loss at epoch 38 step 43: [2.5453205], acc: [0.3359375]
[INFO: train.py:  174]: Loss at epoch 38 step 44: [2.6556644], acc: [0.2890625]
[INFO: train.py:  174]: Loss at epoch 38 step 45: [2.7710555], acc: [0.296875]
[INFO: train.py:  174]: Loss at epoch 38 step 46: [3.064032], acc: [0.2265625]
[INFO: train.py:  174]: Loss at epoch 38 step 47: [2.8630545], acc: [0.3125]
[INFO: train.py:  174]: Loss at epoch 38 step 48: [2.8198795], acc: [0.3125]
[INFO: train.py:  174]: Loss at epoch 38 step 49: [2.672513], acc: [0.3359375]
[INFO: train.py:  174]: Loss at epoch 38 step 50: [2.8078103], acc: [0.2734375]
[INFO: train.py:  174]: Loss at epoch 38 step 51: [2.5857575], acc: [0.296875]
[INFO: train.py:  174]: Loss at epoch 38 step 52: [2.9985323], acc: [0.2421875]
[INFO: train.py:  174]: Loss at epoch 38 step 53: [2.628552], acc: [0.3125]
[INFO: train.py:  174]: Loss at epoch 38 step 54: [2.985013], acc: [0.25]
[INFO: train.py:  174]: Loss at epoch 38 step 55: [2.9357374], acc: [0.2890625]
[INFO: train.py:  174]: Loss at epoch 38 step 56: [2.666234], acc: [0.34375]
[INFO: train.py:  174]: Loss at epoch 38 step 57: [2.6529603], acc: [0.34375]
[INFO: train.py:  174]: Loss at epoch 38 step 58: [2.8376842], acc: [0.3046875]
[INFO: train.py:  174]: Loss at epoch 38 step 59: [2.8103745], acc: [0.296875]
[INFO: train.py:  174]: Loss at epoch 38 step 60: [2.7217216], acc: [0.3359375]
[INFO: train.py:  174]: Loss at epoch 38 step 61: [2.6588082], acc: [0.296875]
[INFO: train.py:  174]: Loss at epoch 38 step 62: [2.8016305], acc: [0.2734375]
[INFO: train.py:  174]: Loss at epoch 38 step 63: [2.5467262], acc: [0.328125]
[INFO: train.py:  174]: Loss at epoch 38 step 64: [2.882599], acc: [0.296875]
[INFO: train.py:  174]: Loss at epoch 38 step 65: [2.7739575], acc: [0.34375]
[INFO: train.py:  174]: Loss at epoch 38 step 66: [2.855551], acc: [0.2421875]
[INFO: train.py:  174]: Loss at epoch 38 step 67: [2.8316586], acc: [0.28125]
[INFO: train.py:  174]: Loss at epoch 38 step 68: [2.957238], acc: [0.25]
[INFO: train.py:  174]: Loss at epoch 38 step 69: [2.6415038], acc: [0.3046875]
[INFO: train.py:  174]: Loss at epoch 38 step 70: [2.7227893], acc: [0.3671875]
[INFO: train.py:  174]: Loss at epoch 38 step 71: [2.7833526], acc: [0.3125]
[INFO: train.py:  174]: Loss at epoch 38 step 72: [2.5112333], acc: [0.3203125]
[INFO: train.py:  174]: Loss at epoch 38 step 73: [2.647902], acc: [0.3203125]
[INFO: train.py:  174]: Loss at epoch 39 step 0: [2.7814567], acc: [0.2890625]
[INFO: train.py:  174]: Loss at epoch 39 step 1: [3.0732095], acc: [0.28125]
[INFO: train.py:  174]: Loss at epoch 39 step 2: [2.6790452], acc: [0.3359375]
[INFO: train.py:  174]: Loss at epoch 39 step 3: [2.694329], acc: [0.328125]
[INFO: train.py:  174]: Loss at epoch 39 step 4: [2.6476638], acc: [0.3203125]
[INFO: train.py:  174]: Loss at epoch 39 step 5: [2.4978251], acc: [0.3828125]
[INFO: train.py:  174]: Loss at epoch 39 step 6: [2.754163], acc: [0.3359375]
[INFO: train.py:  174]: Loss at epoch 39 step 7: [2.8250933], acc: [0.3046875]
[INFO: train.py:  174]: Loss at epoch 39 step 8: [2.6513186], acc: [0.2890625]
[INFO: train.py:  174]: Loss at epoch 39 step 9: [2.7219055], acc: [0.3046875]
[INFO: train.py:  174]: Loss at epoch 39 step 10: [2.66507], acc: [0.3359375]
[INFO: train.py:  174]: Loss at epoch 39 step 11: [2.7017999], acc: [0.3671875]
[INFO: train.py:  174]: Loss at epoch 39 step 12: [2.5766926], acc: [0.3671875]
